"Office Supplies","Chicago","United States","HD-14785","Harold Dahlen",0.8,"2014-05-11","CA-2014-119172",60610,"OFF-BI-10002026","Avery Arch Ring Binders",-172.557,9,"Central",9591,104.58,"Home Office","2014-05-15","Standard Class","Illinois","Binders"
"Office Supplies","Chicago","United States","HD-14785","Harold Dahlen",0.2,"2014-05-11","CA-2014-119172",60610,"OFF-PA-10003036","Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",5.6784,3,"Central",9590,17.472,"Home Office","2014-05-15","Standard Class","Illinois","Paper"
"Technology","Houston","United States","RM-19375","Raymond Messe",0.2,"2014-05-11","CA-2014-139017",77095,"TEC-AC-10001013","Logitech ClearChat Comfort/USB Headset H390",7.6154003,2,"Central",1759,46.864002,"Consumer","2014-05-17","Standard Class","Texas","Accessories"
"Technology","Fort Worth","United States","PG-18895","Paul Gonzalez",0.2,"2014-05-11","CA-2014-103849",76106,"TEC-AC-10001465","SanDisk Cruzer 64 GB USB Flash Drive",7.264,2,"Central",544,58.111996,"Consumer","2014-05-16","Standard Class","Texas","Accessories"
"Technology","Fort Worth","United States","PG-18895","Paul Gonzalez",0.2,"2014-05-11","CA-2014-103849",76106,"TEC-PH-10002597","Xblue XB-1670-86 X16 Small Office Telephone - Titanium",6.2995,1,"Central",545,100.79199,"Consumer","2014-05-16","Standard Class","Texas","Phones"
"Furniture","Milwaukee","United States","HL-15040","Hunter Lopez",0,"2014-05-12","CA-2014-127159",53209,"FUR-FU-10000010","DAX Value U-Channel Document Frames. Easel Back",10.7849,7,"Central",1658,34.79,"Consumer","2014-05-15","First Class","Wisconsin","Furnishings"
"Furniture","Franklin","United States","KT-16480","Kean Thornton",0.3,"2014-05-12","CA-2014-155887",2038,"FUR-TA-10002228","Bevis Traditional Conference Table Top. Plinth Base",-130.01039,3,"East",2747,700.05597,"Consumer","2014-05-17","Standard Class","Massachusetts","Tables"
"Furniture","Los Angeles","United States","AH-10030","Aaron Hawkins",0.2,"2014-05-13","CA-2014-113768",90004,"FUR-CH-10002439","Iceberg Nesting Folding Chair. 19w x 6d x 43h",20.9592,6,"West",5355,279.456,"Corporate","2014-05-19","Standard Class","California","Chairs"
"Office Supplies","Hialeah","United States","EH-14005","Erica Hernandez",0.7,"2014-05-13","CA-2014-140165",33012,"OFF-BI-10004519","GBC DocuBind P100 Manual Binding Machine",-331.96,8,"South",1888,398.352,"Home Office","2014-05-15","First Class","Florida","Binders"
"Office Supplies","Hialeah","United States","EH-14005","Erica Hernandez",0.2,"2014-05-13","CA-2014-140165",33012,"OFF-FA-10002815","Staples",2.3976,2,"South",1887,7.104,"Home Office","2014-05-15","First Class","Florida","Fasteners"
"Office Supplies","Los Angeles","United States","AH-10030","Aaron Hawkins",0,"2014-05-13","CA-2014-113768",90004,"OFF-PA-10003063","EcoTones Memo Sheets",3.84,2,"West",5356,8,"Corporate","2014-05-19","Standard Class","California","Paper"
"Office Supplies","West Jordan","United States","AG-10270","Alejandro Grove",0,"2014-05-13","CA-2014-167164",84084,"OFF-ST-10000107","Fellowes Super Stor/Drawer",9.99,2,"West",18,55.5,"Consumer","2014-05-15","Second Class","Utah","Storage"
"Technology","Oakland","United States","NP-18325","Naresj Patel",0,"2014-05-13","CA-2014-114433",94601,"TEC-AC-10002800","Plantronics Audio 478 Stereo USB Headset",52.489502,3,"West",3217,149.97,"Consumer","2014-05-17","Standard Class","California","Accessories"
"Furniture","Saint Petersburg","United States","AJ-10795","Anthony Johnson",0.2,"2014-05-14","CA-2014-106810",33710,"FUR-FU-10004306","Electrix Halogen Magnifier Lamp",23.316,2,"South",769,310.87997,"Corporate","2014-05-20","Standard Class","Florida","Furnishings"
"Furniture","Los Angeles","United States","PW-19030","Pauline Webber",0.2,"2014-05-16","CA-2014-125150",90036,"FUR-CH-10002439","Iceberg Nesting Folding Chair. 19w x 6d x 43h",17.466,5,"West",7825,232.88,"Corporate","2014-05-23","Standard Class","California","Chairs"
"Technology","San Francisco","United States","CC-12475","Cindy Chapman",0,"2014-05-16","US-2014-163146",94122,"TEC-AC-10002217","Imation Clip USB flash drive - 8 GB",3.3839998,3,"West",8536,56.4,"Consumer","2014-05-20","Standard Class","California","Accessories"
"Office Supplies","Eau Claire","United States","PA-19060","Pete Armstrong",0,"2014-05-17","CA-2014-148761",54703,"OFF-BI-10000666","Surelock Post Binders",45.84,3,"Central",3006,91.68,"Home Office","2014-05-21","Standard Class","Wisconsin","Binders"
"Furniture","Akron","United States","TT-21070","Ted Trevino",0.2,"2014-05-18","CA-2014-164224",44312,"FUR-FU-10000308","Deflect-o Glass Clear Studded Chair Mats",3.7308,3,"East",3201,149.232,"Consumer","2014-05-20","Second Class","Ohio","Furnishings"
"Office Supplies","Akron","United States","TT-21070","Ted Trevino",0.2,"2014-05-18","CA-2014-164224",44312,"OFF-PA-10001526","Xerox 1949",5.7768,4,"East",3202,15.935999,"Consumer","2014-05-20","Second Class","Ohio","Paper"
"Office Supplies","Dallas","United States","GA-14515","George Ashbrook",0.2,"2014-05-18","CA-2014-133963",75220,"OFF-PA-10001526","Xerox 1949",1.4441999,1,"Central",9833,3.984,"Consumer","2014-05-22","Second Class","Texas","Paper"
"Technology","Cleveland","United States","BS-11755","Bruce Stewart",0.4,"2014-05-18","CA-2014-103373",44105,"TEC-PH-10002885","Apple iPhone 5",-168.9558,2,"East",1830,779.796,"Consumer","2014-05-24","Standard Class","Ohio","Phones"
"Office Supplies","Midland","United States","JH-15820","John Huston",0,"2014-05-19","US-2014-107699",48640,"OFF-BI-10001249","Avery Heavy-Duty EZD View Binder with Locking Rings",26.4132,9,"Central",4143,57.420002,"Consumer","2014-05-23","Standard Class","Michigan","Binders"
"Office Supplies","Virginia Beach","United States","TD-20995","Tamara Dahlen",0,"2014-05-19","CA-2014-130155",23464,"OFF-SU-10004737","Acme Design Stainless Steel Bent Scissors",9.233999,5,"South",9603,34.2,"Consumer","2014-05-22","First Class","Virginia","Supplies"
"Furniture","Dover","United States","RF-19345","Randy Ferguson",0,"2014-05-20","US-2014-114188",3820,"FUR-FU-10000076","24-Hour Round Wall Clock",60.139797,7,"East",2132,139.86,"Corporate","2014-05-22","Second Class","New Hampshire","Furnishings"
"Furniture","San Marcos","United States","MC-17590","Matt Collister",0.6,"2014-05-20","CA-2014-130673",78666,"FUR-FU-10003489","Contemporary Borderless Frame",-5.9409,3,"Central",8581,10.332,"Corporate","2014-05-22","Second Class","Texas","Furnishings"
"Office Supplies","Dover","United States","RF-19345","Randy Ferguson",0,"2014-05-20","US-2014-114188",3820,"OFF-AP-10000124","Acco 6 Outlet Guardian Basic Surge Suppressor",9.3184,4,"East",2130,33.280003,"Corporate","2014-05-22","Second Class","New Hampshire","Appliances"
"Office Supplies","Dover","United States","RF-19345","Randy Ferguson",0,"2014-05-20","US-2014-114188",3820,"OFF-AR-10004511","Sanford Colorific Scented Colored Pencils. 12/Pack",11.9412,9,"East",2131,38.52,"Corporate","2014-05-22","Second Class","New Hampshire","Art"
"Office Supplies","San Marcos","United States","MC-17590","Matt Collister",0.2,"2014-05-20","CA-2014-130673",78666,"OFF-PA-10000289","Xerox 213",3.6287997,2,"Central",8582,10.368001,"Corporate","2014-05-22","Second Class","Texas","Paper"
"Office Supplies","San Marcos","United States","MC-17590","Matt Collister",0.2,"2014-05-20","CA-2014-130673",78666,"OFF-ST-10000636","Rogers Profile Extra Capacity Storage Tub",-13.392,5,"Central",8584,66.96,"Corporate","2014-05-22","Second Class","Texas","Storage"
"Technology","San Marcos","United States","MC-17590","Matt Collister",0.2,"2014-05-20","CA-2014-130673",78666,"TEC-AC-10004227","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",-3.6371999,2,"Central",8583,20.784,"Corporate","2014-05-22","Second Class","Texas","Accessories"
"Furniture","Houston","United States","KH-16360","Katherine Hughes",0.3,"2014-05-21","CA-2014-127166",77070,"FUR-CH-10003396","Global Deluxe Steno Chair",-29.252401,2,"Central",9793,107.771996,"Consumer","2014-05-23","Second Class","Texas","Chairs"
"Office Supplies","Lawrence","United States","FG-14260","Frank Gastineau",0,"2014-05-21","CA-2014-152443",1841,"OFF-AP-10001293","Belkin 8 Outlet Surge Protector",68.8464,6,"East",5879,245.88,"Home Office","2014-05-26","Standard Class","Massachusetts","Appliances"
"Office Supplies","San Diego","United States","BT-11530","Bradley Talbott",0,"2014-05-21","CA-2014-104780",92037,"OFF-AR-10003514","4009 Highlighters by Sanford",10.5072,8,"West",3079,31.84,"Home Office","2014-05-25","Standard Class","California","Art"
"Office Supplies","Houston","United States","KH-16360","Katherine Hughes",0.8,"2014-05-21","CA-2014-127166",77070,"OFF-BI-10000977","Ibico Plastic Spiral Binding Combs",-31.008,3,"Central",9795,18.240002,"Consumer","2014-05-23","Second Class","Texas","Binders"
"Office Supplies","Lawrence","United States","FG-14260","Frank Gastineau",0,"2014-05-21","CA-2014-152443",1841,"OFF-BI-10001071","GBC ProClick Punch Binding System",219.4514,7,"East",5877,447.86,"Home Office","2014-05-26","Standard Class","Massachusetts","Binders"
"Office Supplies","Virginia Beach","United States","MW-18235","Mitch Willingham",0,"2014-05-21","CA-2014-117639",23464,"OFF-BI-10003925","Fellowes PB300 Plastic Comb Binding Machine",1276.487,7,"South",995,2715.93,"Corporate","2014-05-25","Standard Class","Virginia","Binders"
"Office Supplies","Houston","United States","KH-16360","Katherine Hughes",0.2,"2014-05-21","CA-2014-127166",77070,"OFF-EN-10003134","Staple envelope",21.024,6,"Central",9792,56.064003,"Consumer","2014-05-23","Second Class","Texas","Envelopes"
"Office Supplies","Houston","United States","KH-16360","Katherine Hughes",0.2,"2014-05-21","CA-2014-127166",77070,"OFF-PA-10001560","Adams Telephone Message Books. 5 1/4” x 11”",1.6308,1,"Central",9794,4.8320003,"Consumer","2014-05-23","Second Class","Texas","Paper"
"Office Supplies","Lawrence","United States","FG-14260","Frank Gastineau",0,"2014-05-21","CA-2014-152443",1841,"OFF-PA-10003022","Xerox 1992",8.7906,3,"East",5878,17.94,"Home Office","2014-05-26","Standard Class","Massachusetts","Paper"
"Technology","Virginia Beach","United States","MW-18235","Mitch Willingham",0,"2014-05-21","CA-2014-117639",23464,"TEC-PH-10001530","Plantronics Voyager Pro Legend",173.0316,3,"South",996,617.97003,"Corporate","2014-05-25","Standard Class","Virginia","Phones"
"Technology","Decatur","United States","EH-14185","Evan Henry",0,"2014-05-22","CA-2014-143840",35601,"TEC-PH-10002660","Nortel Networks T7316 E Nt8 B27",33.995003,2,"South",3268,135.98,"Consumer","2014-05-29","Standard Class","Alabama","Phones"
"Technology","Decatur","United States","EH-14185","Evan Henry",0,"2014-05-22","CA-2014-143840",35601,"TEC-PH-10003171","Plantronics Encore H101 Dual Earpieces Headset",12.5859995,1,"South",3269,44.95,"Consumer","2014-05-29","Standard Class","Alabama","Phones"
"Office Supplies","New York City","United States","GT-14710","Greg Tran",0,"2014-05-23","US-2014-135881",10035,"OFF-AP-10002118","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",56.203197,1,"East",7013,208.16,"Consumer","2014-05-27","Standard Class","New York","Appliances"
"Office Supplies","Philadelphia","United States","AR-10510","Andrew Roberts",0.2,"2014-05-23","US-2014-105767",19134,"OFF-AR-10001246","Newell 317",2.3813999,9,"East",609,21.168,"Consumer","2014-05-27","Standard Class","Pennsylvania","Art"
"Office Supplies","New York City","United States","GT-14710","Greg Tran",0.2,"2014-05-23","US-2014-135881",10035,"OFF-BI-10000829","Avery Non-Stick Binders",5.8370004,5,"East",7011,17.96,"Consumer","2014-05-27","Standard Class","New York","Binders"
"Office Supplies","Philadelphia","United States","AR-10510","Andrew Roberts",0.7,"2014-05-23","US-2014-105767",19134,"OFF-BI-10000848","Angle-D Ring Binders",-2.6256,2,"East",608,3.282,"Consumer","2014-05-27","Standard Class","Pennsylvania","Binders"
"Office Supplies","Bellevue","United States","EH-13990","Erica Hackney",0,"2014-05-23","CA-2014-138513",98006,"OFF-PA-10003177","Xerox 1999",6.2208,2,"West",6628,12.96,"Consumer","2014-05-27","Standard Class","Washington","Paper"
"Office Supplies","New York City","United States","GT-14710","Greg Tran",0,"2014-05-23","US-2014-135881",10035,"OFF-SU-10003002","Letter Slitter",0.15120001,2,"East",7012,5.04,"Consumer","2014-05-27","Standard Class","New York","Supplies"
"Technology","Philadelphia","United States","AR-10510","Andrew Roberts",0.4,"2014-05-23","US-2014-105767",19134,"TEC-PH-10003092","Motorola L804",-10.117801,2,"East",610,55.188,"Consumer","2014-05-27","Standard Class","Pennsylvania","Phones"
"Office Supplies","Baltimore","United States","RP-19390","Resi Pölking",0,"2014-05-24","CA-2014-143413",21215,"OFF-PA-10002319","Xerox 1944",56.9772,3,"East",2704,116.28,"Consumer","2014-05-30","Standard Class","Maryland","Paper"
"Furniture","Chicago","United States","JL-15235","Janet Lee",0.6,"2014-05-25","US-2014-130379",60623,"FUR-FU-10002553","Electrix Incandescent Magnifying Lamp. Black",-24.189001,2,"Central",1820,29.32,"Consumer","2014-05-29","Standard Class","Illinois","Furnishings"
"Office Supplies","Chicago","United States","JL-15235","Janet Lee",0.8,"2014-05-25","US-2014-130379",60623,"OFF-AP-10001394","Harmony Air Purifier",-166.32,2,"Central",1819,75.6,"Consumer","2014-05-29","Standard Class","Illinois","Appliances"
"Office Supplies","New York City","United States","BW-11065","Barry Weirich",0,"2014-05-25","CA-2014-100391",10035,"OFF-PA-10001471","Strathmore Photo Frame Cards",6.7251997,2,"East",9441,14.620001,"Consumer","2014-05-29","Standard Class","New York","Paper"
"Furniture","Los Angeles","United States","ML-17395","Marina Lichtenstein",0.15,"2014-05-26","CA-2014-156349",90008,"FUR-BO-10000362","Sauder Inglewood Library Bookcases",27.356798,2,"West",1611,290.66602,"Corporate","2014-05-30","Standard Class","California","Bookcases"
"Furniture","Los Angeles","United States","HF-14995","Herbert Flentye",0.2,"2014-05-26","CA-2014-158029",90008,"FUR-CH-10000988","Hon Olson Stacker Stools",22.529602,2,"West",2752,225.29599,"Consumer","2014-05-30","Standard Class","California","Chairs"
"Furniture","Chicago","United States","MM-18055","Michelle Moray",0.3,"2014-05-26","CA-2014-144029",60623,"FUR-CH-10003981","Global Commerce Series Low-Back Swivel/Tilt Chairs",-5.1396,2,"Central",6741,359.77203,"Consumer","2014-05-31","Standard Class","Illinois","Chairs"
"Office Supplies","Chicago","United States","MM-18055","Michelle Moray",0.2,"2014-05-26","CA-2014-144029",60623,"OFF-AR-10000716","DIXON Ticonderoga Erasable Checking Pencils",3.1806,3,"Central",6742,13.392,"Consumer","2014-05-31","Standard Class","Illinois","Art"
"Office Supplies","Murray","United States","Dp-13240","Dean percer",0,"2014-05-26","CA-2014-129574",84107,"OFF-PA-10002893","Wirebound Service Call Books. 5 1/2"" x 4""",23.232002,5,"West",2761,48.4,"Home Office","2014-05-29","First Class","Utah","Paper"
"Office Supplies","Chicago","United States","MM-18055","Michelle Moray",0.2,"2014-05-26","CA-2014-144029",60623,"OFF-ST-10001837","SAFCO Mobile Desk Side File. Wire Frame",7.6968,3,"Central",6740,102.62399,"Consumer","2014-05-31","Standard Class","Illinois","Storage"
"Technology","Los Angeles","United States","ML-17395","Marina Lichtenstein",0.2,"2014-05-26","CA-2014-156349",90008,"TEC-PH-10000441","VTech DS6151",20.1584,2,"West",1612,201.584,"Corporate","2014-05-30","Standard Class","California","Phones"
"Technology","Los Angeles","United States","ML-17395","Marina Lichtenstein",0.2,"2014-05-26","CA-2014-156349",90008,"TEC-PH-10002726","netTALK DUO VoIP Telephone Service",31.494,2,"West",1613,83.984,"Corporate","2014-05-30","Standard Class","California","Phones"
"Furniture","San Diego","United States","MH-17785","Maya Herman",0.2,"2014-05-27","CA-2014-124429",92105,"FUR-TA-10002607","KI Conference Tables",-28.355999,10,"West",747,567.12,"Corporate","2014-05-27","Same Day","California","Tables"
"Office Supplies","Chicago","United States","LE-16810","Laurel Elliston",0.8,"2014-05-27","US-2014-117058",60653,"OFF-BI-10004139","Fellowes Presentation Covers for Comb Binding Machines",-30.554998,6,"Central",1326,17.46,"Consumer","2014-05-30","First Class","Illinois","Binders"
"Office Supplies","San Diego","United States","MH-17785","Maya Herman",0,"2014-05-27","CA-2014-124429",92105,"OFF-ST-10001809","Fellowes Officeware Wire Shelving",7.1864,4,"West",748,359.31998,"Corporate","2014-05-27","Same Day","California","Storage"
"Technology","San Francisco","United States","LC-16885","Lena Creighton",0,"2014-05-27","CA-2014-139192",94109,"TEC-AC-10001606","Logitech Wireless Performance Mouse MX for PC and Mac",37.9962,1,"West",1050,99.99,"Consumer","2014-06-01","Second Class","California","Accessories"
"Technology","San Francisco","United States","LC-16885","Lena Creighton",0.2,"2014-05-27","CA-2014-139192",94109,"TEC-PH-10000486","Plantronics HL10 Handset Lifter",125.269196,12,"West",1049,1113.504,"Consumer","2014-06-01","Second Class","California","Phones"
"Office Supplies","Seattle","United States","MM-17260","Magdelene Morse",0.2,"2014-05-28","CA-2014-108861",98105,"OFF-BI-10003876","Green Canvas Binder for 8-1/2"" x 14"" Sheets",51.36,4,"West",8439,136.95999,"Consumer","2014-06-01","Standard Class","Washington","Binders"
"Technology","Seattle","United States","PJ-18835","Patrick Jones",0,"2014-05-28","CA-2014-135993",98115,"TEC-AC-10004877","Imation 30456 USB Flash Drive 8GB",2.208,4,"West",5677,27.6,"Corporate","2014-06-02","Standard Class","Washington","Accessories"
"Technology","Seattle","United States","PJ-18835","Patrick Jones",0.2,"2014-05-28","CA-2014-135993",98115,"TEC-PH-10001552","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",5.7408,6,"West",5676,57.408,"Corporate","2014-06-02","Standard Class","Washington","Phones"
"Furniture","Buffalo Grove","United States","SS-20410","Shahid Shariari",0.5,"2014-05-30","CA-2014-145800",60089,"FUR-TA-10001539","Chromcraft Rectangular Conference Tables",-184.8366,3,"Central",5751,355.455,"Consumer","2014-06-05","Standard Class","Illinois","Tables"
"Office Supplies","New York City","United States","LW-16825","Laurel Workman",0,"2014-05-30","CA-2014-103429",10024,"OFF-AP-10001005","Honeywell Quietcare HEPA Air Cleaner",77.8635,3,"East",7859,235.95,"Corporate","2014-06-01","First Class","New York","Appliances"
"Office Supplies","New York City","United States","JG-15160","James Galang",0.2,"2014-05-30","CA-2014-105872",10024,"OFF-BI-10003684","Wilson Jones Legal Size Ring Binders",26.387999,4,"East",7737,70.368004,"Consumer","2014-06-06","Standard Class","New York","Binders"
"Office Supplies","New York City","United States","LW-16825","Laurel Workman",0.2,"2014-05-30","CA-2014-103429",10024,"OFF-BI-10004233","GBC Pre-Punched Binding Paper. Plastic. White. 8-1/2"" x 11""",8.954399,2,"East",7857,25.584,"Corporate","2014-06-01","First Class","New York","Binders"
"Office Supplies","Richmond","United States","EB-13840","Ellis Ballard",0,"2014-05-30","CA-2014-146885",23223,"OFF-PA-10001622","Ampad Poly Cover Wirebound Steno Book. 6"" x 9"" Assorted Colors. Gregg Ruled",6.1289997,3,"South",4647,13.620001,"Corporate","2014-06-05","Standard Class","Virginia","Paper"
"Office Supplies","New York City","United States","LW-16825","Laurel Workman",0,"2014-05-30","CA-2014-103429",10024,"OFF-PA-10001712","Xerox 1948",17.982,4,"East",7860,39.960003,"Corporate","2014-06-01","First Class","New York","Paper"
"Technology","Chicago","United States","MC-17425","Mark Cousins",0.2,"2014-05-30","CA-2014-140473",60623,"TEC-CO-10004202","Brother DCP1000 Digital 3 in 1 Multifunction Machine",134.9955,3,"Central",8553,719.976,"Corporate","2014-06-03","Standard Class","Illinois","Copiers"
"Technology","New York City","United States","LW-16825","Laurel Workman",0,"2014-05-30","CA-2014-103429",10024,"TEC-PH-10003505","Geemarc AmpliPOWER60",134.56,5,"East",7858,464,"Corporate","2014-06-01","First Class","New York","Phones"
"Technology","Jackson","United States","JK-15625","Jim Karlsson",0,"2014-05-31","CA-2014-166051",39212,"TEC-PH-10002538","Grandstream GXP1160 VoIP phone",32.981705,3,"South",7979,113.729996,"Consumer","2014-06-05","Standard Class","Mississippi","Phones"
"Technology","Jackson","United States","JK-15625","Jim Karlsson",0,"2014-05-31","CA-2014-166051",39212,"TEC-PH-10002680","Samsung Galaxy Note 3",197.991,3,"South",7978,659.97003,"Consumer","2014-06-05","Standard Class","Mississippi","Phones"
"Furniture","Lakeville","United States","DW-13480","Dianna Wilson",0,"2014-06-01","CA-2014-131926",55044,"FUR-CH-10004063","Global Deluxe High-Back Manager's Chair",580.5394,7,"Central",245,2001.8601,"Home Office","2014-06-06","Second Class","Minnesota","Chairs"
"Furniture","Little Rock","United States","LT-17110","Liz Thompson",0,"2014-06-01","US-2014-165659",72209,"FUR-FU-10001935","3M Hangers With Command Adhesive",9.102,6,"South",2201,22.2,"Consumer","2014-06-06","Standard Class","Arkansas","Furnishings"
"Office Supplies","Lakeville","United States","DW-13480","Dianna Wilson",0,"2014-06-01","CA-2014-131926",55044,"OFF-AP-10002945","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",496.0725,5,"Central",248,1503.25,"Home Office","2014-06-06","Second Class","Minnesota","Appliances"
"Office Supplies","Detroit","United States","QJ-19255","Quincy Jones",0.1,"2014-06-01","US-2014-157070",48234,"OFF-AP-10004859","Acco 6 Outlet Guardian Premium Surge Suppressor",12.375999,5,"Central",9151,65.52,"Corporate","2014-06-06","Standard Class","Michigan","Appliances"
"Office Supplies","Lakewood","United States","CR-12625","Corey Roper",0,"2014-06-01","CA-2014-111003",8701,"OFF-AR-10002135","Boston Heavy-Duty Trimline Electric Pencil Sharpeners",83.868004,6,"East",308,289.2,"Home Office","2014-06-06","Standard Class","New Jersey","Art"
"Office Supplies","Lakewood","United States","CR-12625","Corey Roper",0,"2014-06-01","CA-2014-111003",8701,"OFF-BI-10001072","GBC Clear Cover. 8-1/2 x 11. unpunched. 25 covers per pack",20.9208,3,"East",307,45.480003,"Home Office","2014-06-06","Standard Class","New Jersey","Binders"
"Office Supplies","Detroit","United States","QJ-19255","Quincy Jones",0,"2014-06-01","US-2014-157070",48234,"OFF-BI-10001765","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",66.508804,4,"Central",9150,138.56,"Corporate","2014-06-06","Standard Class","Michigan","Binders"
"Office Supplies","Lakeville","United States","DW-13480","Dianna Wilson",0,"2014-06-01","CA-2014-131926",55044,"OFF-PA-10000061","Xerox 205",12.4416,4,"Central",249,25.92,"Home Office","2014-06-06","Second Class","Minnesota","Paper"
"Office Supplies","Lakeville","United States","DW-13480","Dianna Wilson",0,"2014-06-01","CA-2014-131926",55044,"OFF-PA-10004082","Adams Telephone Message Book w/Frequently-Called Numbers Space. 400 Messages per Book",23.94,6,"Central",247,47.88,"Home Office","2014-06-06","Second Class","Minnesota","Paper"
"Office Supplies","Lakeville","United States","DW-13480","Dianna Wilson",0,"2014-06-01","CA-2014-131926",55044,"OFF-ST-10002276","Safco Steel Mobile File Cart",41.68,2,"Central",246,166.72,"Home Office","2014-06-06","Second Class","Minnesota","Storage"
"Technology","Little Rock","United States","LT-17110","Liz Thompson",0,"2014-06-01","US-2014-165659",72209,"TEC-PH-10002563","Adtran 1202752G1",229.3018,7,"South",2202,881.93005,"Consumer","2014-06-06","Standard Class","Arkansas","Phones"
"Furniture","Orem","United States","CK-12325","Christine Kargatis",0,"2014-06-02","CA-2014-104472",84057,"FUR-FU-10000246","Aluminum Document Frame",21.996,6,"West",720,73.32,"Home Office","2014-06-07","Standard Class","Utah","Furnishings"
"Office Supplies","Roswell","United States","SV-20785","Stewart Visinsky",0,"2014-06-02","CA-2014-100895",30076,"OFF-AR-10004511","Sanford Colorific Scented Colored Pencils. 12/Pack",2.6536,2,"South",3888,8.56,"Consumer","2014-06-06","Standard Class","Georgia","Art"
"Office Supplies","Orem","United States","CK-12325","Christine Kargatis",0.2,"2014-06-02","CA-2014-104472",84057,"OFF-BI-10001658","GBC Standard Therm-A-Bind Covers",19.437601,3,"West",719,59.808,"Home Office","2014-06-07","Standard Class","Utah","Binders"
"Office Supplies","Roswell","United States","SV-20785","Stewart Visinsky",0,"2014-06-02","CA-2014-100895",30076,"OFF-ST-10001490","Hot File 7-Pocket. Floor Stand",107.082,2,"South",3890,356.94,"Consumer","2014-06-06","Standard Class","Georgia","Storage"
"Technology","Roswell","United States","SV-20785","Stewart Visinsky",0,"2014-06-02","CA-2014-100895",30076,"TEC-PH-10001425","Mophie Juice Pack Helium for iPhone",67.1916,3,"South",3889,239.97,"Consumer","2014-06-06","Standard Class","Georgia","Phones"
"Furniture","Decatur","United States","RE-19450","Richard Eichhorn",0.6,"2014-06-03","CA-2014-163867",62521,"FUR-FU-10001475","Contract Clock. 14"". Brown",-40.003597,7,"Central",9845,61.544003,"Consumer","2014-06-06","First Class","Illinois","Furnishings"
"Furniture","Seattle","United States","SC-20725","Steven Cartwright",0,"2014-06-03","CA-2014-135657",98115,"FUR-TA-10004086","KI Adjustable-Height Table",113.4936,6,"West",1700,515.88,"Consumer","2014-06-07","Second Class","Washington","Tables"
"Office Supplies","Midland","United States","RB-19795","Ross Baird",0,"2014-06-03","CA-2014-141299",48640,"OFF-EN-10004459","Security-Tint Envelopes",7.4872,2,"Central",6323,15.28,"Home Office","2014-06-07","Second Class","Michigan","Envelopes"
"Office Supplies","Decatur","United States","RE-19450","Richard Eichhorn",0.2,"2014-06-03","CA-2014-163867",62521,"OFF-LA-10001771","Avery 513",5.1791997,4,"Central",9844,15.935999,"Consumer","2014-06-06","First Class","Illinois","Labels"
"Office Supplies","Decatur","United States","RE-19450","Richard Eichhorn",0.2,"2014-06-03","CA-2014-163867",62521,"OFF-ST-10000877","Recycled Steel Personal File for Standard File Folders",9.9522,3,"Central",9846,132.696,"Consumer","2014-06-06","First Class","Illinois","Storage"
"Furniture","New York City","United States","BT-11440","Bobby Trafton",0.2,"2014-06-04","CA-2014-151946",10035,"FUR-BO-10003272","O'Sullivan Living Dimensions 5-Shelf Bookcases",-44.196,2,"East",8610,353.568,"Consumer","2014-06-09","Standard Class","New York","Bookcases"
"Furniture","New York City","United States","BT-11440","Bobby Trafton",0,"2014-06-04","CA-2014-151946",10035,"FUR-FU-10002191","G.E. Halogen Desk Lamp Bulbs",6.7008,2,"East",8611,13.96,"Consumer","2014-06-09","Standard Class","New York","Furnishings"
"Furniture","New York City","United States","BT-11440","Bobby Trafton",0,"2014-06-04","CA-2014-151946",10035,"FUR-FU-10002878","Seth Thomas 14"" Day/Date Wall Clock",21.0752,2,"East",8608,56.960003,"Consumer","2014-06-09","Standard Class","New York","Furnishings"
"Office Supplies","New York City","United States","BT-11440","Bobby Trafton",0,"2014-06-04","CA-2014-151946",10035,"OFF-AP-10001626","Commercial WindTunnel Clean Air Upright Vacuum. Replacement Belts. Filtration Bags",4.0456,4,"East",8609,15.56,"Consumer","2014-06-09","Standard Class","New York","Appliances"
"Office Supplies","Columbus","United States","MP-17470","Mark Packer",0.2,"2014-06-04","CA-2014-147914",43229,"OFF-PA-10001685","Easy-staple paper",5.8812,2,"East",1875,16.224,"Home Office","2014-06-09","Standard Class","Ohio","Paper"
"Furniture","Long Beach","United States","GT-14635","Grant Thornton",0.4,"2014-06-06","CA-2014-159520",11561,"FUR-TA-10003238","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",-347.1174,3,"East",2142,991.76404,"Corporate","2014-06-11","Standard Class","New York","Tables"
"Office Supplies","Rochester","United States","BM-11785","Bryan Mills",0,"2014-06-06","CA-2014-133270",14609,"OFF-AR-10002656","Sanford Liquid Accent Highlighters",4.9431996,2,"East",1746,13.360001,"Consumer","2014-06-09","First Class","New York","Art"
